Sum of 8.71,Column Labels,,,,,,,,,,
Row Labels,DO,EC,GRV,MapLocation,ORP,PH,Sal,TDS,Temp,(blank),Grand Total
2017-04-02T04:34:26.047550,,,,,,,,,,,
2017-04-02T04:34:26.047563,,,,,,6.06,,,,,6.06
2017-04-02T04:34:26.047573,,2851,,,,,,,,,2851
2017-04-02T04:34:26.047581,,,,,,,,,31.59,,31.59
2017-04-02T04:34:26.047589,,,,,,,,1540,,,1540
2017-04-02T04:34:26.047596,,,,,,,1.47,,,,1.47
2017-04-02T04:34:26.047604,,,1.001,,,,,,,,1.001
2017-04-02T04:34:26.047611,,,,0,,,,,,,0
2017-04-02T04:34:38.022051,8.86,,,,,,,,,,8.86
2017-04-02T04:34:38.022082,,,,,,,,,,,
2017-04-02T04:34:38.022094,,,,,,6.063,,,,,6.063
2017-04-02T04:34:38.022104,,2856,,,,,,,,,2856
2017-04-02T04:34:38.022113,,,,,,,,,31.34,,31.34
2017-04-02T04:34:38.022121,,,,,,,,1542,,,1542
2017-04-02T04:34:38.022129,,,,,,,1.48,,,,1.48
2017-04-02T04:34:38.022137,,,1.001,,,,,,,,1.001
2017-04-02T04:34:38.022145,,,,0,,,,,,,0
2017-04-02T04:34:49.929139,8.95,,,,,,,,,,8.95
2017-04-02T04:34:49.929169,,,,,,,,,,,
2017-04-02T04:34:49.929181,,,,,,6.059,,,,,6.059
2017-04-02T04:34:49.929189,,2857,,,,,,,,,2857
2017-04-02T04:34:49.929197,,,,,,,,,31.34,,31.34
2017-04-02T04:34:49.929205,,,,,,,,1542,,,1542
2017-04-02T04:34:49.929213,,,,,,,1.48,,,,1.48
2017-04-02T04:34:49.929221,,,1.001,,,,,,,,1.001
2017-04-02T04:34:49.929228,,,,0,,,,,,,0
2017-04-02T04:35:02.061574,8.94,,,,,,,,,,8.94
2017-04-02T04:35:02.061609,,,,,,,,,,,
2017-04-02T04:35:02.061622,,,,,,6.068,,,,,6.068
2017-04-02T04:35:02.061630,,2856,,,,,,,,,2856
2017-04-02T04:35:02.061637,,,,,,,,,31.34,,31.34
2017-04-02T04:35:02.061645,,,,,,,,1542,,,1542
2017-04-02T04:35:02.061653,,,,,,,1.48,,,,1.48
2017-04-02T04:35:02.061660,,,1.001,,,,,,,,1.001
2017-04-02T04:35:02.061667,,,,0,,,,,,,0
2017-04-02T04:35:14.065935,8.95,,,,,,,,,,8.95
2017-04-02T04:35:14.065960,,,,,,,,,,,
2017-04-02T04:35:14.065970,,,,,,6.059,,,,,6.059
2017-04-02T04:35:14.065977,,2856,,,,,,,,,2856
2017-04-02T04:35:14.065988,,,,,,,,,31.59,,31.59
2017-04-02T04:35:14.065996,,,,,,,,1542,,,1542
2017-04-02T04:35:14.066003,,,,,,,1.48,,,,1.48
2017-04-02T04:35:14.066010,,,1.001,,,,,,,,1.001
2017-04-02T04:35:14.066016,,,,0,,,,,,,0
2017-04-02T04:35:25.976446,8.96,,,,,,,,,,8.96
2017-04-02T04:35:25.976480,,,,,,,,,,,
2017-04-02T04:35:25.976497,,,,,,6.063,,,,,6.063
2017-04-02T04:35:25.976507,,2857,,,,,,,,,2857
2017-04-02T04:35:25.976520,,,,,,,,,31.59,,31.59
2017-04-02T04:35:25.976529,,,,,,,,1542,,,1542
2017-04-02T04:35:25.976537,,,,,,,1.48,,,,1.48
2017-04-02T04:35:25.976545,,,1.001,,,,,,,,1.001
2017-04-02T04:35:25.976552,,,,0,,,,,,,0
2017-04-02T04:35:36.895950,8.9,,,,,,,,,,8.9
2017-04-02T04:35:36.895992,,,,,,,,,,,
2017-04-02T04:35:36.896009,,,,,,6.064,,,,,6.064
2017-04-02T04:35:36.896020,,2855,,,,,,,,,2855
2017-04-02T04:35:36.896030,,,,,,,,,31.34,,31.34
2017-04-02T04:35:36.896039,,,,,,,,1542,,,1542
2017-04-02T04:35:36.896048,,,,,,,1.47,,,,1.47
2017-04-02T04:35:36.896057,,,1.001,,,,,,,,1.001
2017-04-02T04:35:36.896065,,,,0,,,,,,,0
2017-04-02T04:35:49.993116,8.95,,,,,,,,,,8.95
2017-04-02T04:35:49.993146,,,,,,,,,,,
2017-04-02T04:35:49.993158,,,,,,6.065,,,,,6.065
2017-04-02T04:35:49.993168,,2857,,,,,,,,,2857
2017-04-02T04:35:49.993176,,,,,,,,,31.34,,31.34
2017-04-02T04:35:49.993184,,,,,,,,1543,,,1543
2017-04-02T04:35:49.993191,,,,,,,1.48,,,,1.48
2017-04-02T04:35:49.993199,,,1.001,,,,,,,,1.001
2017-04-02T04:35:49.993211,,,,0,,,,,,,0
2017-04-02T04:36:01.218216,8.92,,,,,,,,,,8.92
2017-04-02T04:36:01.218249,,,,,,,,,,,
2017-04-02T04:36:01.218267,,,,,,6.068,,,,,6.068
2017-04-02T04:36:01.218278,,2857,,,,,,,,,2857
2017-04-02T04:36:01.218291,,,,,,,,,31.59,,31.59
2017-04-02T04:36:01.218300,,,,,,,,1543,,,1543
2017-04-02T04:36:01.218312,,,,,,,1.48,,,,1.48
2017-04-02T04:36:01.218321,,,1.001,,,,,,,,1.001
2017-04-02T04:36:01.218335,,,,0,,,,,,,0
2017-04-02T04:36:14.093216,8.92,,,,,,,,,,8.92
2017-04-02T04:36:14.093244,,,,,,,,,,,
2017-04-02T04:36:14.093257,,,,,,6.07,,,,,6.07
2017-04-02T04:36:14.093266,,2853,,,,,,,,,2853
2017-04-02T04:36:14.093274,,,,,,,,,31.34,,31.34
2017-04-02T04:36:14.093281,,,,,,,,1541,,,1541
2017-04-02T04:36:14.093288,,,,,,,1.47,,,,1.47
2017-04-02T04:36:14.093295,,,1.001,,,,,,,,1.001
2017-04-02T04:36:14.093302,,,,0,,,,,,,0
2017-04-02T04:36:26.097649,8.9,,,,,,,,,,8.9
2017-04-02T04:36:26.097678,,,,,,,,,,,
2017-04-02T04:36:26.097690,,,,,,6.06,,,,,6.06
2017-04-02T04:36:26.097699,,2855,,,,,,,,,2855
2017-04-02T04:36:26.097706,,,,,,,,,31.34,,31.34
2017-04-02T04:36:26.097714,,,,,,,,1542,,,1542
2017-04-02T04:36:26.097721,,,,,,,1.47,,,,1.47
2017-04-02T04:36:26.097733,,,1.001,,,,,,,,1.001
2017-04-02T04:36:26.097741,,,,0,,,,,,,0
2017-04-02T04:36:38.085075,8.91,,,,,,,,,,8.91
2017-04-02T04:36:38.085108,,,,,,,,,,,
2017-04-02T04:36:38.085119,,,,,,6.063,,,,,6.063
2017-04-02T04:36:38.085129,,2857,,,,,,,,,2857
2017-04-02T04:36:38.085135,,,,,,,,,31.34,,31.34
2017-04-02T04:36:38.085142,,,,,,,,1543,,,1543
2017-04-02T04:36:38.085149,,,,,,,1.48,,,,1.48
2017-04-02T04:36:38.085156,,,1.001,,,,,,,,1.001
2017-04-02T04:36:38.085163,,,,0,,,,,,,0
2017-04-02T04:36:50.209455,8.9,,,,,,,,,,8.9
2017-04-02T04:36:50.209484,,,,,,,,,,,
2017-04-02T04:36:50.209496,,,,,,6.061,,,,,6.061
2017-04-02T04:36:50.209504,,2857,,,,,,,,,2857
2017-04-02T04:36:50.209512,,,,,,,,,31.59,,31.59
2017-04-02T04:36:50.209601,,,,,,,,1542,,,1542
2017-04-02T04:36:50.209610,,,,,,,1.48,,,,1.48
2017-04-02T04:36:50.209618,,,1.001,,,,,,,,1.001
2017-04-02T04:36:50.209625,,,,0,,,,,,,0
2017-04-02T04:37:02.302102,8.91,,,,,,,,,,8.91
2017-04-02T04:37:02.302131,,,,,,,,,,,
2017-04-02T04:37:02.302142,,,,,,6.059,,,,,6.059
2017-04-02T04:37:02.302151,,2857,,,,,,,,,2857
2017-04-02T04:37:02.302164,,,,,,,,,31.34,,31.34
2017-04-02T04:37:02.302173,,,,,,,,1542,,,1542
2017-04-02T04:37:02.302181,,,,,,,1.48,,,,1.48
2017-04-02T04:37:02.302188,,,1.001,,,,,,,,1.001
2017-04-02T04:37:02.302195,,,,0,,,,,,,0
2017-04-02T04:37:14.458765,8.88,,,,,,,,,,8.88
2017-04-02T04:37:14.458793,,,,,,,,,,,
2017-04-02T04:37:14.458804,,,,,,6.06,,,,,6.06
2017-04-02T04:37:14.458812,,2857,,,,,,,,,2857
2017-04-02T04:37:14.458820,,,,,,,,,31.1,,31.1
2017-04-02T04:37:14.458828,,,,,,,,1542,,,1542
2017-04-02T04:37:14.458836,,,,,,,1.48,,,,1.48
2017-04-02T04:37:14.458843,,,1.001,,,,,,,,1.001
2017-04-02T04:37:14.458851,,,,0,,,,,,,0
2017-04-02T04:37:25.470443,8.88,,,,,,,,,,8.88
2017-04-02T04:37:25.470503,,,,,,,,,,,
2017-04-02T04:37:25.470517,,,,,,6.064,,,,,6.064
2017-04-02T04:37:25.470527,,2857,,,,,,,,,2857
2017-04-02T04:37:25.470535,,,,,,,,,31.34,,31.34
2017-04-02T04:37:25.470544,,,,,,,,1543,,,1543
2017-04-02T04:37:25.470553,,,,,,,1.48,,,,1.48
2017-04-02T04:37:25.470561,,,1.001,,,,,,,,1.001
2017-04-02T04:37:25.470569,,,,0,,,,,,,0
2017-04-02T04:37:37.508761,8.82,,,,,,,,,,8.82
2017-04-02T04:37:37.508796,,,,,,,,,,,
2017-04-02T04:37:37.508810,,,,,,6.058,,,,,6.058
2017-04-02T04:37:37.508819,,2855,,,,,,,,,2855
2017-04-02T04:37:37.508828,,,,,,,,,31.59,,31.59
2017-04-02T04:37:37.508835,,,,,,,,1541,,,1541
2017-04-02T04:37:37.508844,,,,,,,1.47,,,,1.47
2017-04-02T04:37:37.508851,,,1.001,,,,,,,,1.001
2017-04-02T04:37:37.508860,,,,0,,,,,,,0
2017-04-02T04:37:51.000967,8.79,,,,,,,,,,8.79
2017-04-02T04:37:51.000995,,,,,,,,,,,
2017-04-02T04:37:51.001006,,,,,,6.064,,,,,6.064
2017-04-02T04:37:51.001014,,2857,,,,,,,,,2857
2017-04-02T04:37:51.001021,,,,,,,,,31.34,,31.34
2017-04-02T04:37:51.001028,,,,,,,,1543,,,1543
2017-04-02T04:37:51.001035,,,,,,,1.48,,,,1.48
2017-04-02T04:37:51.001047,,,1.001,,,,,,,,1.001
2017-04-02T04:37:51.001054,,,,0,,,,,,,0
2017-04-02T04:38:02.072509,8.82,,,,,,,,,,8.82
2017-04-02T04:38:02.072546,,,,,,,,,,,
2017-04-02T04:38:02.072561,,,,,,6.056,,,,,6.056
2017-04-02T04:38:02.072570,,2857,,,,,,,,,2857
2017-04-02T04:38:02.072579,,,,,,,,,31.34,,31.34
2017-04-02T04:38:02.072587,,,,,,,,1543,,,1543
2017-04-02T04:38:02.072597,,,,,,,1.48,,,,1.48
2017-04-02T04:38:02.072604,,,1.001,,,,,,,,1.001
2017-04-02T04:38:02.072612,,,,0,,,,,,,0
2017-04-02T04:38:15.342449,8.87,,,,,,,,,,8.87
2017-04-02T04:38:15.342481,,,,,,,,,,,
2017-04-02T04:38:15.342494,,,,,,6.058,,,,,6.058
2017-04-02T04:38:15.342504,,2857,,,,,,,,,2857
2017-04-02T04:38:15.342513,,,,,,,,,31.34,,31.34
2017-04-02T04:38:15.342522,,,,,,,,1543,,,1543
2017-04-02T04:38:15.342530,,,,,,,1.48,,,,1.48
2017-04-02T04:38:15.342538,,,1.001,,,,,,,,1.001
2017-04-02T04:38:15.342547,,,,0,,,,,,,0
2017-04-02T04:38:26.274001,8.93,,,,,,,,,,8.93
2017-04-02T04:38:26.274040,,,,,,,,,,,
2017-04-02T04:38:26.274059,,,,,,6.058,,,,,6.058
2017-04-02T04:38:26.274071,,2857,,,,,,,,,2857
2017-04-02T04:38:26.274081,,,,,,,,,31.34,,31.34
2017-04-02T04:38:26.274090,,,,,,,,1543,,,1543
2017-04-02T04:38:26.274100,,,,,,,1.48,,,,1.48
2017-04-02T04:38:26.274109,,,1.001,,,,,,,,1.001
2017-04-02T04:38:26.274118,,,,0,,,,,,,0
2017-04-02T04:38:39.472158,8.94,,,,,,,,,,8.94
2017-04-02T04:38:39.472187,,,,,,,,,,,
2017-04-02T04:38:39.472198,,,,,,6.063,,,,,6.063
2017-04-02T04:38:39.472210,,2851,,,,,,,,,2851
2017-04-02T04:38:39.472224,,,,,,,,,31.59,,31.59
2017-04-02T04:38:39.472232,,,,,,,,1539,,,1539
2017-04-02T04:38:39.472239,,,,,,,1.47,,,,1.47
2017-04-02T04:38:39.472246,,,1.001,,,,,,,,1.001
2017-04-02T04:38:39.472253,,,,0,,,,,,,0
2017-04-02T04:38:51.524886,8.96,,,,,,,,,,8.96
2017-04-02T04:38:51.524914,,,,,,,,,,,
2017-04-02T04:38:51.524926,,,,,,6.054,,,,,6.054
2017-04-02T04:38:51.524934,,2857,,,,,,,,,2857
2017-04-02T04:38:51.524942,,,,,,,,,31.34,,31.34
2017-04-02T04:38:51.524950,,,,,,,,1543,,,1543
2017-04-02T04:38:51.524958,,,,,,,1.48,,,,1.48
2017-04-02T04:38:51.524965,,,1.001,,,,,,,,1.001
2017-04-02T04:38:51.524972,,,,0,,,,,,,0
2017-04-02T04:39:03.517480,8.96,,,,,,,,,,8.96
2017-04-02T04:39:03.517509,,,,,,,,,,,
2017-04-02T04:39:03.517520,,,,,,6.056,,,,,6.056
2017-04-02T04:39:03.517528,,2857,,,,,,,,,2857
2017-04-02T04:39:03.517536,,,,,,,,,31.83,,31.83
2017-04-02T04:39:03.517548,,,,,,,,1543,,,1543
2017-04-02T04:39:03.517554,,,,,,,1.48,,,,1.48
2017-04-02T04:39:03.517561,,,1.001,,,,,,,,1.001
2017-04-02T04:39:03.517568,,,,0,,,,,,,0
2017-04-02T04:39:15.500626,8.97,,,,,,,,,,8.97
2017-04-02T04:39:15.500655,,,,,,,,,,,
2017-04-02T04:39:15.500667,,,,,,6.055,,,,,6.055
2017-04-02T04:39:15.500675,,2852,,,,,,,,,2852
2017-04-02T04:39:15.500683,,,,,,,,,31.59,,31.59
2017-04-02T04:39:15.500692,,,,,,,,1540,,,1540
2017-04-02T04:39:15.500700,,,,,,,1.47,,,,1.47
2017-04-02T04:39:15.500708,,,1.001,,,,,,,,1.001
2017-04-02T04:39:15.500715,,,,0,,,,,,,0
2017-04-02T04:39:27.662162,8.98,,,,,,,,,,8.98
2017-04-02T04:39:27.662200,,,,,,,,,,,
2017-04-02T04:39:27.662211,,,,,,6.054,,,,,6.054
2017-04-02T04:39:27.662220,,2859,,,,,,,,,2859
2017-04-02T04:39:27.662227,,,,,,,,,31.59,,31.59
2017-04-02T04:39:27.662238,,,,,,,,1544,,,1544
2017-04-02T04:39:27.662247,,,,,,,1.48,,,,1.48
2017-04-02T04:39:27.662253,,,1.001,,,,,,,,1.001
2017-04-02T04:39:27.662260,,,,0,,,,,,,0
2017-04-02T04:39:39.690885,8.95,,,,,,,,,,8.95
2017-04-02T04:39:39.690912,,,,,,,,,,,
2017-04-02T04:39:39.690922,,,,,,6.058,,,,,6.058
2017-04-02T04:39:39.690930,,2857,,,,,,,,,2857
2017-04-02T04:39:39.690938,,,,,,,,,31.34,,31.34
2017-04-02T04:39:39.690945,,,,,,,,1543,,,1543
2017-04-02T04:39:39.690954,,,,,,,1.48,,,,1.48
2017-04-02T04:39:39.690961,,,1.001,,,,,,,,1.001
2017-04-02T04:39:39.690968,,,,0,,,,,,,0
2017-04-02T04:39:51.017977,8.91,,,,,,,,,,8.91
2017-04-02T04:39:51.018016,,,,,,,,,,,
2017-04-02T04:39:51.018032,,,,,,6.063,,,,,6.063
2017-04-02T04:39:51.018043,,2857,,,,,,,,,2857
2017-04-02T04:39:51.018053,,,,,,,,,31.34,,31.34
2017-04-02T04:39:51.018063,,,,,,,,1543,,,1543
2017-04-02T04:39:51.018073,,,,,,,1.48,,,,1.48
2017-04-02T04:39:51.018082,,,1.001,,,,,,,,1.001
2017-04-02T04:39:51.018091,,,,0,,,,,,,0
2017-04-02T04:40:02.793499,8.92,,,,,,,,,,8.92
2017-04-02T04:40:02.793535,,,,,,,,,,,
2017-04-02T04:40:02.793549,,,,,,6.064,,,,,6.064
2017-04-02T04:40:02.793561,,2858,,,,,,,,,2858
2017-04-02T04:40:02.793571,,,,,,,,,31.59,,31.59
2017-04-02T04:40:02.793580,,,,,,,,1543,,,1543
2017-04-02T04:40:02.793590,,,,,,,1.48,,,,1.48
2017-04-02T04:40:02.793599,,,1.001,,,,,,,,1.001
2017-04-02T04:40:02.793608,,,,0,,,,,,,0
2017-04-02T04:40:14.833812,8.95,,,,,,,,,,8.95
2017-04-02T04:40:14.833848,,,,,,,,,,,
2017-04-02T04:40:14.833861,,,,,,6.061,,,,,6.061
2017-04-02T04:40:14.833876,,2858,,,,,,,,,2858
2017-04-02T04:40:14.833886,,,,,,,,,31.34,,31.34
2017-04-02T04:40:14.833895,,,,,,,,1543,,,1543
2017-04-02T04:40:14.833904,,,,,,,1.48,,,,1.48
2017-04-02T04:40:14.833912,,,1.001,,,,,,,,1.001
2017-04-02T04:40:14.833921,,,,0,,,,,,,0
2017-04-02T04:40:27.130129,8.88,,,,,,,,,,8.88
2017-04-02T04:40:27.130163,,,,,,,,,,,
2017-04-02T04:40:27.130175,,,,,,6.057,,,,,6.057
2017-04-02T04:40:27.130185,,2858,,,,,,,,,2858
2017-04-02T04:40:27.130195,,,,,,,,,31.34,,31.34
2017-04-02T04:40:27.130204,,,,,,,,1543,,,1543
2017-04-02T04:40:27.130212,,,,,,,1.48,,,,1.48
2017-04-02T04:40:27.130220,,,1.001,,,,,,,,1.001
2017-04-02T04:40:27.130229,,,,0,,,,,,,0
2017-04-02T04:40:40.265884,8.85,,,,,,,,,,8.85
2017-04-02T04:40:40.265913,,,,,,,,,,,
2017-04-02T04:40:40.265926,,,,,,6.064,,,,,6.064
2017-04-02T04:40:40.265936,,2857,,,,,,,,,2857
2017-04-02T04:40:40.265945,,,,,,,,,31.34,,31.34
2017-04-02T04:40:40.265953,,,,,,,,1543,,,1543
2017-04-02T04:40:40.265961,,,,,,,1.48,,,,1.48
2017-04-02T04:40:40.265968,,,1.001,,,,,,,,1.001
2017-04-02T04:40:40.265976,,,,0,,,,,,,0
2017-04-02T04:40:51.360910,8.86,,,,,,,,,,8.86
2017-04-02T04:40:51.360942,,,,,,,,,,,
2017-04-02T04:40:51.360959,,,,,,6.064,,,,,6.064
2017-04-02T04:40:51.360969,,2857,,,,,,,,,2857
2017-04-02T04:40:51.360978,,,,,,,,,31.83,,31.83
2017-04-02T04:40:51.360987,,,,,,,,1543,,,1543
2017-04-02T04:40:51.360996,,,,,,,1.48,,,,1.48
2017-04-02T04:40:51.361005,,,1.001,,,,,,,,1.001
2017-04-02T04:40:51.361013,,,,0,,,,,,,0
2017-04-02T04:41:03.468307,8.95,,,,,,,,,,8.95
2017-04-02T04:41:03.468347,,,,,,,,,,,
2017-04-02T04:41:03.468361,,,,,,6.063,,,,,6.063
2017-04-02T04:41:03.468372,,2852,,,,,,,,,2852
2017-04-02T04:41:03.468381,,,,,,,,,31.59,,31.59
2017-04-02T04:41:03.468390,,,,,,,,1540,,,1540
2017-04-02T04:41:03.468399,,,,,,,1.47,,,,1.47
2017-04-02T04:41:03.468408,,,1.001,,,,,,,,1.001
2017-04-02T04:41:03.468416,,,,0,,,,,,,0
2017-04-02T04:41:15.471436,8.95,,,,,,,,,,8.95
2017-04-02T04:41:15.471470,,,,,,,,,,,
2017-04-02T04:41:15.471482,,,,,,6.058,,,,,6.058
2017-04-02T04:41:15.471492,,2858,,,,,,,,,2858
2017-04-02T04:41:15.471500,,,,,,,,,31.34,,31.34
2017-04-02T04:41:15.471509,,,,,,,,1543,,,1543
2017-04-02T04:41:15.471517,,,,,,,1.48,,,,1.48
2017-04-02T04:41:15.471524,,,1.001,,,,,,,,1.001
2017-04-02T04:41:15.471532,,,,0,,,,,,,0
2017-04-02T04:41:27.523569,8.89,,,,,,,,,,8.89
2017-04-02T04:41:27.523605,,,,,,,,,,,
2017-04-02T04:41:27.523656,,,,,,6.063,,,,,6.063
2017-04-02T04:41:27.523674,,2857,,,,,,,,,2857
2017-04-02T04:41:27.523685,,,,,,,,,31.83,,31.83
2017-04-02T04:41:27.523694,,,,,,,,1543,,,1543
2017-04-02T04:41:27.523702,,,,,,,1.48,,,,1.48
2017-04-02T04:41:27.523710,,,1.001,,,,,,,,1.001
2017-04-02T04:41:27.523719,,,,0,,,,,,,0
2017-04-02T04:41:40.597065,8.87,,,,,,,,,,8.87
2017-04-02T04:41:40.597096,,,,,,,,,,,
2017-04-02T04:41:40.597110,,,,,,6.068,,,,,6.068
2017-04-02T04:41:40.597119,,2855,,,,,,,,,2855
2017-04-02T04:41:40.597127,,,,,,,,,31.34,,31.34
2017-04-02T04:41:40.597136,,,,,,,,1541,,,1541
2017-04-02T04:41:40.597144,,,,,,,1.47,,,,1.47
2017-04-02T04:41:40.597152,,,1.001,,,,,,,,1.001
2017-04-02T04:41:40.597160,,,,0,,,,,,,0
2017-04-02T04:41:52.585539,8.91,,,,,,,,,,8.91
2017-04-02T04:41:52.585569,,,,,,,,,,,
2017-04-02T04:41:52.585581,,,,,,6.055,,,,,6.055
2017-04-02T04:41:52.585590,,2858,,,,,,,,,2858
2017-04-02T04:41:52.585598,,,,,,,,,31.34,,31.34
2017-04-02T04:41:52.585605,,,,,,,,1543,,,1543
2017-04-02T04:41:52.585612,,,,,,,1.48,,,,1.48
2017-04-02T04:41:52.585624,,,1.001,,,,,,,,1.001
2017-04-02T04:41:52.585631,,,,0,,,,,,,0
2017-04-02T04:42:04.533500,8.89,,,,,,,,,,8.89
2017-04-02T04:42:04.533529,,,,,,,,,,,
2017-04-02T04:42:04.533541,,,,,,6.056,,,,,6.056
2017-04-02T04:42:04.533550,,2857,,,,,,,,,2857
2017-04-02T04:42:04.533557,,,,,,,,,31.34,,31.34
2017-04-02T04:42:04.533564,,,,,,,,1543,,,1543
2017-04-02T04:42:04.533572,,,,,,,1.48,,,,1.48
2017-04-02T04:42:04.533579,,,1.001,,,,,,,,1.001
2017-04-02T04:42:04.533585,,,,0,,,,,,,0
2017-04-02T04:42:15.478346,8.89,,,,,,,,,,8.89
2017-04-02T04:42:15.478381,,,,,,,,,,,
2017-04-02T04:42:15.478394,,,,,,6.064,,,,,6.064
2017-04-02T04:42:15.478405,,2853,,,,,,,,,2853
2017-04-02T04:42:15.478415,,,,,,,,,31.59,,31.59
2017-04-02T04:42:15.478424,,,,,,,,1540,,,1540
2017-04-02T04:42:15.478433,,,,,,,1.47,,,,1.47
2017-04-02T04:42:15.478442,,,1.001,,,,,,,,1.001
2017-04-02T04:42:15.478479,,,,0,,,,,,,0
2017-04-02T04:42:28.526305,8.82,,,,,,,,,,8.82
2017-04-02T04:42:28.526335,,,,,,,,,,,
2017-04-02T04:42:28.526346,,,,,,6.062,,,,,6.062
2017-04-02T04:42:28.526354,,2857,,,,,,,,,2857
2017-04-02T04:42:28.526360,,,,,,,,,31.83,,31.83
2017-04-02T04:42:28.526367,,,,,,,,1543,,,1543
2017-04-02T04:42:28.526374,,,,,,,1.48,,,,1.48
2017-04-02T04:42:28.526385,,,1.001,,,,,,,,1.001
2017-04-02T04:42:28.526393,,,,0,,,,,,,0
2017-04-02T04:42:40.454108,8.8,,,,,,,,,,8.8
2017-04-02T04:42:40.454135,,,,,,,,,,,
2017-04-02T04:42:40.454146,,,,,,6.06,,,,,6.06
2017-04-02T04:42:40.454158,,2858,,,,,,,,,2858
2017-04-02T04:42:40.454166,,,,,,,,,31.59,,31.59
2017-04-02T04:42:40.454174,,,,,,,,1543,,,1543
2017-04-02T04:42:40.454180,,,,,,,1.48,,,,1.48
2017-04-02T04:42:40.454188,,,1.001,,,,,,,,1.001
2017-04-02T04:42:40.454194,,,,0,,,,,,,0
2017-04-02T04:42:52.581362,8.79,,,,,,,,,,8.79
2017-04-02T04:42:52.581392,,,,,,,,,,,
2017-04-02T04:42:52.581404,,,,,,6.065,,,,,6.065
2017-04-02T04:42:52.581413,,2856,,,,,,,,,2856
2017-04-02T04:42:52.581421,,,,,,,,,31.59,,31.59
2017-04-02T04:42:52.581429,,,,,,,,1542,,,1542
2017-04-02T04:42:52.581437,,,,,,,1.48,,,,1.48
2017-04-02T04:42:52.581444,,,1.001,,,,,,,,1.001
2017-04-02T04:42:52.581577,,,,0,,,,,,,0
2017-04-02T04:43:04.632867,8.79,,,,,,,,,,8.79
2017-04-02T04:43:04.632893,,,,,,,,,,,
2017-04-02T04:43:04.632904,,,,,,6.063,,,,,6.063
2017-04-02T04:43:04.632915,,2858,,,,,,,,,2858
2017-04-02T04:43:04.632923,,,,,,,,,31.34,,31.34
2017-04-02T04:43:04.632930,,,,,,,,1543,,,1543
2017-04-02T04:43:04.632936,,,,,,,1.48,,,,1.48
2017-04-02T04:43:04.632943,,,1.001,,,,,,,,1.001
2017-04-02T04:43:04.632949,,,,0,,,,,,,0
2017-04-02T04:43:16.593712,8.77,,,,,,,,,,8.77
2017-04-02T04:43:16.593745,,,,,,,,,,,
2017-04-02T04:43:16.593759,,,,,,6.06,,,,,6.06
2017-04-02T04:43:16.593769,,2858,,,,,,,,,2858
2017-04-02T04:43:16.593777,,,,,,,,,31.59,,31.59
2017-04-02T04:43:16.593785,,,,,,,,1543,,,1543
2017-04-02T04:43:16.593794,,,,,,,1.48,,,,1.48
2017-04-02T04:43:16.593801,,,1.001,,,,,,,,1.001
2017-04-02T04:43:16.593809,,,,0,,,,,,,0
2017-04-02T04:43:28.645952,8.74,,,,,,,,,,8.74
2017-04-02T04:43:28.645982,,,,,,,,,,,
2017-04-02T04:43:28.645994,,,,,,6.064,,,,,6.064
2017-04-02T04:43:28.646003,,2856,,,,,,,,,2856
2017-04-02T04:43:28.646011,,,,,,,,,31.34,,31.34
2017-04-02T04:43:28.646019,,,,,,,,1542,,,1542
2017-04-02T04:43:28.646027,,,,,,,1.48,,,,1.48
2017-04-02T04:43:28.646034,,,1.001,,,,,,,,1.001
2017-04-02T04:43:28.646042,,,,0,,,,,,,0
2017-04-02T04:43:40.624194,8.81,,,,,,,,,,8.81
2017-04-02T04:43:40.624231,,,,,,,,,,,
2017-04-02T04:43:40.624245,,,,,,6.062,,,,,6.062
2017-04-02T04:43:40.624255,,2857,,,,,,,,,2857
2017-04-02T04:43:40.624263,,,,,,,,,31.34,,31.34
2017-04-02T04:43:40.624271,,,,,,,,1543,,,1543
2017-04-02T04:43:40.624278,,,,,,,1.48,,,,1.48
2017-04-02T04:43:40.624383,,,1.001,,,,,,,,1.001
2017-04-02T04:43:40.624399,,,,0,,,,,,,0
2017-04-02T04:43:51.508252,8.9,,,,,,,,,,8.9
2017-04-02T04:43:51.508317,,,,,,,,,,,
2017-04-02T04:43:51.508338,,,,,,6.061,,,,,6.061
2017-04-02T04:43:51.508348,,2858,,,,,,,,,2858
2017-04-02T04:43:51.508358,,,,,,,,,31.34,,31.34
2017-04-02T04:43:51.508367,,,,,,,,1543,,,1543
2017-04-02T04:43:51.508376,,,,,,,1.48,,,,1.48
2017-04-02T04:43:51.508384,,,1.001,,,,,,,,1.001
2017-04-02T04:43:51.508392,,,,0,,,,,,,0
2017-04-02T04:44:03.611016,8.86,,,,,,,,,,8.86
2017-04-02T04:44:03.611050,,,,,,,,,,,
2017-04-02T04:44:03.611064,,,,,,6.056,,,,,6.056
2017-04-02T04:44:03.611074,,2857,,,,,,,,,2857
2017-04-02T04:44:03.611102,,,,,,,,,31.59,,31.59
2017-04-02T04:44:03.611115,,,,,,,,1543,,,1543
2017-04-02T04:44:03.611124,,,,,,,1.48,,,,1.48
2017-04-02T04:44:03.611133,,,1.001,,,,,,,,1.001
2017-04-02T04:44:03.611141,,,,0,,,,,,,0
2017-04-02T04:44:16.640922,8.81,,,,,,,,,,8.81
2017-04-02T04:44:16.640950,,,,,,,,,,,
